,index,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,21dBOLD,21dMA-TP,21dBOLU,90dSMA,90dSDev,adf,hurst,index,sector,sector_risk_trend_factor,Market Index,Sector
HES,2022-06-27 00:00:00,91.08999633789062,117.05999755859375,123.37000274658203,-0.31923188734225605,33.33000183105469,1.3249119363986228,106.95999908447266,96.69233768475968,117.3667164757138,138.04109526666792,112.6418224516369,7.958951846200569,0.8095590281628506,0.43439426276885157,VDE,SPY,-0.27491856896737377,SP500,Energy
ULTA,2022-06-27 00:00:00,356.30999755859375,438.6300048828125,438.6300048828125,-0.3252941738592326,98.68002319335938,1.169145930725743,400.489990234375,386.61699868714294,406.7588881235274,426.9007775599119,398.1128972371419,20.745181943204468,0.4896904358889572,0.3976716317739498,VCR,SPY,-5.136676314289245,SP500,Consumer Cyclical
MRO,2022-06-27 00:00:00,14.15999984741211,27.969999313354492,31.079999923706055,-0.3339111622384096,11.53000259399414,1.144576537323538,23.1200008392334,20.982642433739485,28.144880839756556,35.30711924577363,26.770124223497177,2.5913565291861285,0.7620071547695897,0.5171517077593953,VDE,SPY,-0.27491856896737377,SP500,Energy
ASH,2022-06-27 00:00:00,95.95999908447266,111.05000305175781,111.05000305175781,-0.34012577733895266,19.14000701904297,1.085023858312265,103.8499984741211,92.17565225410897,102.50789666554286,112.84014107697675,102.08349215795123,4.258956521792596,0.42956568836539555,0.37285969545803993,VAW,MDYG,-2.7864920660117134,SP400,Basic Materials
ROCC,2022-06-27 00:00:00,25.690000534057617,42.65999984741211,42.849998474121094,-0.3415448074007992,23.950000762939453,1.5887037968146986,34.34000015258789,30.594526927267733,42.96721827794635,55.339909628624966,37.76357164837065,5.53065921104541,0.5860949058715313,0.5713367053030487,VDE,SLY,-0.27491856896737377,SP600,Energy
CAL,2022-06-27 00:00:00,29.360000610351562,29.360000610351562,29.940000534057617,-0.35116735109183644,10.280000686645508,1.1979864916427354,28.350000381469727,26.413357085097513,28.006098315829323,29.598839546561134,24.4352223456852,3.0774649774570797,0.45589055382611904,0.5065086663791298,VCR,SLY,-5.136676314289245,SP600,Consumer Cyclical
FHN,2022-06-27 00:00:00,19.450000762939453,24.239999771118164,24.239999771118164,-0.35741450657708657,2.6300010681152344,0.7848586465982142,22.329999923706055,20.74412758153541,22.102738070109535,23.46134855868366,22.52984124895126,0.7100489839104274,0.7010328920822528,0.5114441467214604,VFH,MDYG,-4.6920183197406,SP400,Financial Services
ATNI,2022-06-27 00:00:00,48.13999938964844,48.13999938964844,48.13999938964844,-0.36067399259863137,8.900001525878906,1.1388773485155117,47.06999969482422,41.63923732696616,44.110595521472746,46.58195371597933,42.02296072339255,2.039538284858887,0.12284142926723546,0.386788310652502,VOX,SLY,-8.70535321302817,SP600,Communication Services
EXC,2022-06-27 00:00:00,33.78031539916992,50.709999084472656,50.709999084472656,-0.36432554279703455,9.69000244140625,0.8694950894297115,43.88999938964844,38.65250467229559,45.21027755737305,51.7680504424505,46.88977155231294,2.42860812563432,0.9024472601019942,0.4029734476270173,VPU,SPY,-1.23657295240573,SP500,Utilities
UVV,2022-06-27 00:00:00,60.95000076293945,61.47999954223633,64.06999969482422,-0.39281723439034605,8.909996032714844,1.1331785144953008,61.0,54.7806221933577,60.01952398390997,65.25842577446224,59.45599221426343,2.096729956777842,0.31822229907258126,0.4267461688473094,VDC,SLY,-1.7551658940955956,SP600,Consumer Defensive
SM,2022-06-27 00:00:00,26.8700008392334,43.689998626708984,49.7400016784668,-0.3951859860891277,22.85000228881836,0.7311467610393428,37.09000015258789,34.10393949504436,45.88769849141439,57.67145748778442,40.81996020059737,5.523273974687932,0.7585318273821254,0.45573569003641357,VDE,SLY,-0.27491856896737377,SP600,Energy
PXD,2022-06-27 00:00:00,175.3699951171875,260.0,282.1000061035156,-0.3951922055351705,68.21998596191406,1.6257198908612123,230.1699981689453,213.29001439655062,258.1754751659575,303.06093593536434,250.12649742005362,17.88656630257527,0.7738945550749678,0.47932081253935915,VDE,SPY,-0.27491856896737377,SP500,Energy
ADC,2022-06-27 00:00:00,73.9000015258789,75.94999694824219,75.94999694824219,-0.40917852116375114,10.239997863769531,1.490171590596217,73.87000274658203,66.82311372173017,70.07908724224757,73.33506076276497,68.86750408959767,1.952189144109307,0.6942280109627914,0.3169345003630728,VNQ,SLY,-3.36404089456869,SP600,Real Estate
HUM,2022-06-27 00:00:00,472.67999267578125,472.67999267578125,472.67999267578125,-0.421667165979271,58.980010986328125,0.9689592238434768,464.3900146484375,422.29811220443,444.37436579144185,466.45061937845367,443.56852564736016,11.013691669541762,0.6627365562167331,0.3106993645539666,VHT,SPY,-2.4504248847891406,SP500,Healthcare
HP,2022-06-27 00:00:00,36.2599983215332,50.5,52.209999084472656,-0.42492720009624096,17.25,0.9781133563758011,43.880001068115234,36.117749697825445,46.494722305782254,56.87169491373906,46.22169898805164,3.5884556228491897,0.36819181831335457,0.4794675145914675,VDE,SLY,-0.27491856896737377,SP600,Energy
EQT,2022-06-27 00:00:00,23.239999771118164,45.5,49.15999984741211,-0.44637812621485035,17.810001373291016,1.314331524547978,36.650001525878906,31.242179615466544,42.99392844003344,54.745677264600346,41.03007931179471,4.621742485962176,0.6023204045154416,0.4819858545450868,VDE,MDYG,-0.27491856896737377,SP400,Energy
MTDR,2022-06-27 00:00:00,38.04999923706055,59.27000045776367,61.90999984741211,-0.4584370774659499,24.05999755859375,0.8125541033399414,49.400001525878906,45.93524441910075,58.53142894260467,71.1276134661086,54.53111135391962,5.535224370755215,0.8569768887046785,0.4467078422507883,VDE,MDYG,-0.27491856896737377,SP400,Energy
ABC,2022-06-27 00:00:00,125.86000061035156,167.19000244140625,167.19000244140625,-0.48797526868609864,25.779998779296875,1.5104797194137658,149.22000122070312,137.67276204885948,146.03753989083427,154.40231773280905,153.1545495532808,6.680927545511986,0.9618641978507825,0.3750534276372397,VHT,SPY,-2.4504248847891406,SP500,Healthcare
RRC,2022-06-27 00:00:00,16.8700008392334,34.61000061035156,36.63999938964844,-0.49096167621628317,13.829998016357422,1.1581757198992761,27.110000610351562,23.270166972370735,31.421071468837674,39.57197596530462,30.771785819341265,2.9556937947772504,0.5486635653439933,0.47575205041188173,VDE,MDYG,-0.27491856896737377,SP400,Energy
ABBV,2022-06-27 00:00:00,118.27999877929688,175.91000366210938,175.91000366210938,-0.5054427575290156,21.1300048828125,0.9263173913449754,153.13999938964844,135.9360683535806,145.15198413909428,154.36789992460797,152.83932470896886,7.945730321360812,0.9598259038600694,0.47020162850723485,VHT,SPY,-2.4504248847891406,SP500,Healthcare
EXEL,2022-06-27 00:00:00,23.399999618530273,23.399999618530273,23.399999618530273,-0.5315316811760723,6.659999847412109,1.32230612169803,22.219999313354492,16.488549274519873,19.018214286319793,21.547879298119714,20.656706340729244,2.0386700267431364,0.0064199364842426375,0.3825802849923165,VHT,MDYG,-2.4504248847891406,SP400,Healthcare
DGII,2022-06-27 00:00:00,25.610000610351562,25.6299991607666,25.6299991607666,-0.5453310101022354,7.39000129699707,1.5360833460215457,24.280000686645508,21.65793813145635,23.558531761169434,25.459125390882516,21.595396874442933,1.8062711708971322,0.8238460156667755,0.4375849675146767,VGT,SLY,-4.221238341667152,SP600,Technology
AMPH,2022-06-27 00:00:00,21.3799991607666,44.459999084472656,44.459999084472656,-0.5457205493274888,13.670001983642578,3.1924091866298263,34.279998779296875,27.36543419219701,34.12380953440591,40.8821848766148,35.71472236088344,3.1948193117105497,0.6595822152363344,0.43558888758972225,VHT,SLY,-2.4504248847891406,SP600,Healthcare
FANG,2022-06-27 00:00:00,96.63999938964844,147.99000549316406,153.07000732421875,-0.5466907184433928,44.87000274658203,1.3472169618290182,124.38999938964844,115.80191339299864,143.45738083975658,171.11284828651452,136.07148521665542,10.751807164092375,0.6388938683750323,0.4604112319785151,VDE,SPY,-0.27491856896737377,SP500,Energy
PDCE,2022-06-27 00:00:00,49.91999816894531,79.38999938964844,79.38999938964844,-0.5515720629832849,31.800003051757812,2.0710979367236724,63.720001220703125,57.57002687896146,75.70186484806122,93.83370281716098,72.8816665165008,6.576057076130313,0.4657480396089809,0.4720802488185933,VDE,MDYG,-0.27491856896737377,SP400,Energy
CVX,2022-06-27 00:00:00,113.11000061035156,174.75999450683594,178.35000610351562,-0.5564492129715237,42.25,1.1465549858471902,147.57000732421875,139.20330646228055,165.41456398131353,191.62582150034652,165.16561538454087,8.99150211058123,0.6259420547474301,0.4778403170915763,VDE,SPY,-0.27491856896737377,SP500,Energy
AMN,2022-06-27 00:00:00,96.91000366210938,129.1199951171875,129.1199951171875,-0.5751213184778284,30.949996948242188,1.429605994345718,112.44999694824219,93.18721377184181,100.29444449288505,107.40167521392829,98.75714283897763,6.62148157597449,0.8706909309674175,0.3995230093903153,VHT,SLY,-2.4504248847891406,SP600,Healthcare
CTRA,2022-06-27 00:00:00,20.329999923706055,31.420000076293945,35.779998779296875,-0.5760284116509333,11.179998397827148,1.8633954357466793,27.030000686645508,24.118202578399853,31.654880894554985,39.19155921071012,30.01460005745055,3.0464568331567756,0.3691799420260694,0.433884381824833,VDE,SPY,-0.27491856896737377,SP500,Energy
SAIL,2022-06-27 00:00:00,63.36000061035156,64.43499755859375,64.43499755859375,-0.6028790168215049,5.904994964599609,1.7599619425354693,62.88999938964844,59.21685544523514,62.1807143196227,65.14457319401026,61.13702368357825,4.401914366275906,0.7991175132312369,0.47106708398657937,VGT,MDYG,-4.221238341667152,SP400,Technology
PARR,2022-06-27 00:00:00,18.049999237060547,18.049999237060547,18.049999237060547,-0.6117215997786637,8.190000534057617,2.3708265099881127,16.3799991607666,14.813258973661453,17.48511894922408,20.156978924786706,15.608571389364817,1.750826369882434,0.2638569706888958,0.5324145946712296,error,SLY,error,SP600,error
GFF,2022-06-27 00:00:00,29.190000534057617,29.420000076293945,31.850000381469727,-0.6174742532457485,13.620000839233398,1.4170883012621158,27.350000381469727,24.446583836083096,29.754563361879384,35.062542887675676,24.855002880096436,5.369319461640258,0.11053782682152502,0.4050607468618792,VIS,SLY,-4.370251589594269,SP600,Industrials
SWN,2022-06-27 00:00:00,5.849999904632568,8.680000305175781,9.319999694824219,-0.628491766700356,3.5799999237060547,2.411555858131169,7.199999809265137,5.985904461470804,8.233571425316825,10.481238389162845,7.731944426657662,0.8839520813635876,0.2905097709229921,0.42672142804358915,VDE,SLY,-0.27491856896737377,SP600,Energy
GPC,2022-06-27 00:00:00,135.92999267578125,142.97000122070312,142.97000122070312,-0.6352582909967562,16.449996948242188,1.123907871357201,137.13999938964844,126.99978894954549,134.58209270901148,142.16439646847746,132.16888766818576,3.7340160085326475,0.8267691992774773,0.4447100273014126,VCR,SPY,-5.136676314289245,SP500,Consumer Cyclical
LTC,2022-06-27 00:00:00,40.33000183105469,40.33000183105469,40.33000183105469,-0.661518431902018,7.119998931884766,0.9612504085609488,38.7599983215332,36.3706464570688,38.028626774984694,39.68660709290059,36.611095564705984,1.7098662310551906,0.01023777053490552,0.3990669328116749,VNQ,SLY,-3.36404089456869,SP600,Real Estate
SMPL,2022-06-27 00:00:00,37.827999114990234,45.77000045776367,45.77000045776367,-0.6695049988388642,7.047000885009766,0.9596769418301976,41.54999923706055,35.992253929858954,38.45992067125108,40.92758741264321,39.50297640240382,2.118963581407118,0.9041151430392534,0.4015964832304078,VDC,SLY,-1.7551658940955956,SP600,Consumer Defensive
PRGS,2022-06-27 00:00:00,49.22999954223633,53.9900016784668,53.9900016784668,-0.7023804387809319,6.720001220703125,0.8955254309583426,50.83000183105469,45.832664883993296,48.642222177414666,51.45177947083604,47.57658735911051,1.6045240392697258,0.1333842572454751,0.3954303945995511,VGT,SLY,-4.221238341667152,SP600,Technology
TWNK,2022-06-27 00:00:00,17.229999542236328,24.270000457763672,24.270000457763672,-0.7043651784808728,5.040000915527344,0.8567085576664569,20.739999771118164,19.130046306022027,20.28566661713615,21.441286928250275,21.65003960473197,1.2138109427048966,0.7798679564344437,0.43122674295134517,error,SLY,error,SP600,error
SYY,2022-06-27 00:00:00,86.7300033569336,91.52999877929688,91.52999877929688,-0.7417693400745208,15.489997863769531,0.7897792447588035,86.0999984741211,77.45047590056635,82.18384930444142,86.9172227083165,83.5657838488382,3.152545824667788,0.3756265505574443,0.4424724825650161,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
CHRW,2022-06-27 00:00:00,104.3499984741211,112.1500015258789,112.1500015258789,-0.7487269229141786,17.669998168945312,1.0520967929719816,105.13999938964844,97.43121044377723,104.24570919218517,111.06020794059312,104.34779588003008,3.2173042172993327,0.3496421144209756,0.4061965308061876,VIS,SPY,-4.370251589594269,SP500,Industrials
AVD,2022-06-27 00:00:00,21.18000030517578,24.25,25.440000534057617,-0.7491748198483879,6.059999465942383,2.202091219486101,22.110000610351562,19.985823513627846,23.14876040958223,26.311697305536615,22.243929181780135,1.5202720226907844,0.12631947464523235,0.46252096281493565,VAW,SLY,-2.7864920660117134,SP600,Basic Materials
CIVI,2022-06-27 00:00:00,50.97999954223633,66.73999786376953,77.08999633789062,-0.7492090113709818,31.62000274658203,2.307203794818274,57.040000915527344,51.60697944008105,71.03661399417453,90.46624854826801,64.42935553051177,7.579893791511842,3.0498536024748516e-06,0.4407207214176044,VDE,SLY,-0.27491856896737377,SP600,Energy
NI,2022-06-27 00:00:00,26.600000381469727,32.59000015258789,32.59000015258789,-0.7530648682142577,5.710000991821289,1.1892932783539296,29.15999984741211,25.605484980457792,29.37603185290382,33.14657872534985,30.252429689679825,1.4939991979615894,0.2306506249208386,0.3732229021714835,VPU,SPY,-1.23657295240573,SP500,Utilities
CF,2022-06-27 00:00:00,57.189998626708984,113.48999786376953,113.48999786376953,-0.7900697628125388,30.01000213623047,1.6310115427991758,86.81999969482422,82.49425791675904,90.99412675887818,99.49399560099732,97.54572653392005,6.778226973724289,0.9547194256214655,0.491964129918499,VAW,SPY,-2.7864920660117134,SP500,Basic Materials
TMST,2022-06-27 00:00:00,16.56999969482422,24.989999771118164,24.989999771118164,-0.7936154529443392,9.085000991821289,1.0880238345085858,19.780000686645508,17.62002721132388,21.83947217275226,26.05891713418064,21.348968301500594,1.919859566876879,0.4925633849847511,0.4135592543037867,VAW,SLY,-2.7864920660117134,SP600,Basic Materials
DY,2022-06-27 00:00:00,101.16000366210938,105.27999877929688,105.27999877929688,-0.7993567626583666,24.87000274658203,0.7541584131095669,97.27999877929688,84.20249520480913,92.3794444250682,100.55639364532728,89.23202336023725,6.3315011078954155,0.3765957846370944,0.45666450620744625,VIS,MDYG,-4.370251589594269,SP400,Industrials
MYE,2022-06-27 00:00:00,23.6299991607666,23.6299991607666,25.100000381469727,-0.8256879690449473,4.35999870300293,1.2497047810536264,22.920000076293945,21.040853853484137,23.501507933177646,25.962162012871154,22.596627053760347,1.3177546909600704,0.0869867508937136,0.42145641161020847,VCR,SLY,-5.136676314289245,SP600,Consumer Cyclical
SPTN,2022-06-27 00:00:00,23.1299991607666,37.47999954223633,37.47999954223633,-0.8257881875219123,7.290000915527344,1.2886487780823133,30.690000534057617,28.264037848074864,32.18215599514189,36.10027414220892,33.06502676767016,1.5978784486041377,0.49616617075595065,0.4738753094286666,error,SLY,error,SP600,error
TAP,2022-06-27 00:00:00,57.45000076293945,57.45000076293945,57.45000076293945,-0.8279998779296875,7.5,0.758700195956556,55.380001068115234,49.742183390568734,53.04014684283545,56.33811029510216,53.341928799947105,1.6620705572925973,0.13443296101177715,0.406750640260936,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
STZ,2022-06-27 00:00:00,244.75,261.5199890136719,261.5199890136719,-0.8329523198840232,30.649993896484375,1.0072886181732028,247.4199981689453,225.53526003953863,239.01238123575845,252.48950243197828,242.47168035355824,7.7443945039863635,0.13545833730117135,0.39635281779203024,VDC,SPY,-1.7551658940955956,SP500,Consumer Defensive
HII,2022-06-27 00:00:00,224.1300048828125,228.66000366210938,228.66000366210938,-0.8602230913055785,30.6199951171875,1.2121598467751413,218.3699951171875,200.93487708275245,209.67773818969727,218.42059929664208,209.6532712663923,7.22858918579076,0.08772661494947748,0.47223246805465335,VIS,SPY,-4.370251589594269,SP500,Industrials
KNSL,2022-06-27 00:00:00,225.6999969482422,245.1699981689453,245.1699981689453,-0.8771883514589368,42.54499816894531,0.7198689017572616,226.24000549316406,202.9319817269161,220.26609154353065,237.6002013601452,221.13492063492063,11.302666635948468,0.8683319391498462,0.42513855072329637,VFH,MDYG,-4.6920183197406,SP400,Financial Services
VRTV,2022-06-27 00:00:00,67.38999938964844,158.98800659179688,158.98800659179688,-0.8774192855834699,58.280006408691406,0.9457572915332113,111.41000366210938,97.06940657436708,133.28279383220368,169.4961810900403,137.08543517097596,12.123507902264066,0.9083990233510499,0.4461699026392539,VIS,SLY,-4.370251589594269,SP600,Industrials
