,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
RMD,2022-08-09 00:00:00,0.6190460221111819,-0.3809539778888181,243408.89589411672,-149791.10410588328,93617.79178823344,2668173.762230127,10037500.0,0.265820549163649,0.07646341018677229,3.4764411960484907,2668173.762230127,10037500.0,0.265820549163649,0.038231705093386144,6.952882392096981,278.7900085449219,301.3399963378906,301.3399963378906,-3.4164507365587697,50.089996337890625,0.875884810626718,236.77999877929688,191.58931986848663,218.6998663330078,245.81041279752898,235.17457977294922,21.342035777078326,0.8787991127198709,0.7257142857142856,1.0349867467367585e-13,,1.8513496969317687,0.9256748484658843,-5.919734597929442,Healthcare,VHT,SP500,SPY,ResMed Inc.,0.469703,2.554,25.378,1.68,0.0069,,,1099960064,0.31077,1652227200,error,36.404617,219559120,0.57546,1889459000,0.68361,Medical Instruments & Supplies,1652227200,0.42,1283212800,2:1,34615418880,498185984,0.27872,0.31129998,,10.555828,9.779767,0.22022,1.13,0.12993,0.26034,0.125,24.264,146284992,2.21,,219611008,1.501,832086016,3539493120,error,1.68,0.0069478904,44.64717
SNEX,2022-08-09 00:00:00,0.9033935849372319,-0.09660641506276818,97385.82845623359,-10414.17154376641,86971.65691246718,386815.8708696637,1950800.0,0.19828576526023362,0.05777806153042368,3.431852159938319,386815.8708696637,1950800.0,0.19828576526023362,0.02888903076521184,6.863704319876638,70.47000122070312,81.05000305175781,81.05000305175781,1.9844017239521319,23.080001831054688,1.4470504928026937,92.79000091552734,68.73763423072944,79.55900024414062,90.3803662575518,71.8212000465393,6.9979677858214835,0.9838630850899,0.6141282667960316,3.162552589921864e-10,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ATEN,2022-08-09 00:00:00,0.19354823824019368,-0.8064517617598063,154548.26823479467,-643951.7317652053,-489403.4635304106,5930766.641850906,14988400.0,0.3956904433996228,0.11595564493223404,3.4124293270143884,5930766.641850906,14988400.0,0.3956904433996228,0.05797782246611702,6.824858654028777,13.59000015258789,19.049999237060547,19.049999237060547,-2.2970296032494173,3.0299997329711914,0.8419819263264577,14.90999984741211,12.97311091896952,14.55619997660319,16.139289034236864,14.613586406707764,1.0533372429753438,0.21320436453502584,-0.038461654365616604,0.6941421965785305,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP600,SLY,"A10 Networks, Inc.",0.923546,2.218,10.012,0.2,0.0128,0.625,0.574,51159000,0.19184,1652400000,error,18.950617,44014124,0.79863,196537000,0.86622,Software—Infrastructure,1652400000,0.05,,,1163906048,55401000,0.16233999,0.0806,1.13,5.9867396,4.364495,0.38391,1.917,0.0795,0.64134,0.149,3.47,75824496,5.51,,166792992,2.196,19499000,266676000,error,0.15,0.009677419,12.68595
RMBS,2022-08-09 00:00:00,0.3333346177410095,-0.6666653822589905,254100.97910397153,-508199.0208960285,-254098.04179205696,4036977.3661861694,11036700.0,0.36577757537906885,0.10791976654767185,3.38934735572739,4036977.3661861694,11036700.0,0.36577757537906885,0.053959883273835926,6.77869471145478,25.190000534057617,33.75,33.75,-2.2538568974737125,7.129999160766602,0.6811196040503502,25.540000915527344,19.417005938736803,23.30106665293376,27.185127367130715,25.89525004386902,2.6826428112332383,0.7711925538057662,0.14209882768950732,0.14552088294031185,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP600,SLY,"Rambus, Inc.",1.221634,3.6,10.301,,,2.113,2.136,106599000,0.27108,,error,15.815151,91828496,0.82413,274151000,0.90072,Semiconductors,,,961027200,4:1,2876608256,217278000,0.15727,0,,3.44125,7.315054,-0.05446,3.481,0.03415,-0.02567,0.427,3.59,110236000,4.39,,351635008,3.181,86340000,393244992,error,0,0,error
MSI,2022-08-09 00:00:00,0.6334008738835609,-0.3665991261164391,559039.6112896309,-323560.3887103691,235479.22257926175,5888384.761185539,14207000.0,0.41447066665626375,0.12366122624219081,3.351662273221535,5888384.761185539,14207000.0,0.41447066665626375,0.061830613121095404,6.70332454644307,231.88999938964844,273.6499938964844,273.6499938964844,-0.5586350273711916,56.28001403808594,0.8658639001419813,249.25,194.43694672833996,218.9029535929362,243.36896045753244,231.3307832336426,17.962207892047907,0.9739011579759213,0.42367346938775513,1.4160273102297208e-05,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"Motorola Solutions, Inc.",0.928832,1.16,,3.16,0.0127,-0.213,-0.222,2236000000,0.26433,1655164800,error,22.916666,1031124992,0.48256,4048000000,0.88708997,Communication Equipment,1655164800,0.79,1294099200,10000:40425,42221903872,1240999936,0.21219999,0.4432,2.23,,4.9913588,0.14222,0.801,0.098400004,,0.086,50.261,166884992,2.17,,717000000,4.296,6415000064,8458999808,error,3.08,0.012357071,36.402878
NMIH,2022-08-09 00:00:00,0.5249982118589515,-0.47500178814104854,208424.29010800374,-188575.70989199626,19848.58021600748,2890553.9948049323,8038700.0,0.3595797821544444,0.10737444145110732,3.3488396055422385,2890553.9948049323,8038700.0,0.3595797821544444,0.05368722072555366,6.697679211084477,26.81999969482422,27.25,27.25,-3.1256372941423343,5.8899993896484375,0.5992717158908095,20.969999313354492,15.068262526806562,17.841806742350258,20.615350957893952,20.646624984741212,2.744166322847294,0.9399964404130698,0.2930834790170407,0.002740648230295162,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CBRE,2022-08-09 00:00:00,0.5222186429758231,-0.47778135702417684,759984.7911227153,-695315.2088772845,64669.58224543079,9634128.25452514,31154900.0,0.3092331625049395,0.09254687603989466,3.3413679179363847,9634128.25452514,31154900.0,0.3092331625049395,0.04627343801994733,6.682735835872769,98.93000030517578,111.0,111.0,-3.8789045778039384,18.25,0.9456362740244635,83.37999725341797,68.31357990300569,77.75193339029948,87.19028687759328,91.27334995269776,11.311980510115106,0.6612114843873935,0.4204081632653061,1.6481055909066134e-05,,0.8331556091018227,0.41657780455091137,-4.955410168564783,Real Estate,VNQ,SP500,SPY,CBRE Group Inc,1.360578,1.198,47.103,,,0.487,0.474,2292534016,0.07867,,error,15.120567,1182011648,0.22402,6166529000,0.99587995,Real Estate Services,error,,1149206400,3:1,28540315648,2164119040,0.05861,0,1.24,3.5125005,0.9794175,0.06735,0.915,0.0556,0.23251,0.235,87.181,334665984,2.4,,1657336064,5.179,4372531200,29140090880,error,,,19.878788
ENVA,2022-08-09 00:00:00,1.0,0.0,200700.0,0.0,200700.0,1558655.055290412,4043500.0,0.3854717584494651,0.11704638848907857,3.2933246674709054,1558655.055290412,4043500.0,0.3854717584494651,0.058523194244539285,6.586649334941811,41.060001373291016,47.880001068115234,47.880001068115234,-3.165468088468048,9.729999542236328,0.5870870264518081,35.34000015258789,26.30988691848167,30.990953305562336,35.672019692643005,36.50849998474121,4.638750226142583,0.9253100537994466,0.422731554622311,1.5236810335393033e-05,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
UPS,2022-08-09 00:00:00,0.619045102650144,-0.380954897349856,1251956.8155996513,-770443.1844003488,481513.6311993025,16437192.635318179,51910900.0,0.316642412967569,0.0966527871049428,3.2760815539004358,16437192.635318179,51910900.0,0.316642412967569,0.0483263935524714,6.5521631078008715,219.58999633789062,233.72000122070312,233.72000122070312,-3.2819493292423116,29.579986572265625,0.7853011805846494,196.64999389648438,170.3489223560993,183.33440022786456,196.31987809962982,198.0713176727295,14.724259083311605,0.8253080298982918,0.5020408163265306,2.6839499137547794e-07,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP500,SPY,"United Parcel Service, Inc.",1.080927,1.475,147.805,6.08,0.0309,0.066,0.065,16636999680,0.16620001,1660262400,error,15.48355,7236499968,0.24519,26867000000,0.71829003,Integrated Freight & Logistics,1652400000,1.52,,,175792340992,14846000128,0.13606,0.408,,10.808631,1.7561848,0.10922,1.374,0.12614,0.80591005,0.057,114.53,731854016,4.2,,12071000064,13.896,24106999808,100098998272,error,5.08,0.025832698,16.254618
FFIV,2022-08-09 00:00:00,0.3719174809989142,-0.6280825190010858,173759.8471226927,-293440.15287730726,-119680.30575461456,4128521.4818746564,14915900.0,0.2767866157506189,0.08460865900124974,3.2713745734527073,4128521.4818746564,14915900.0,0.2767866157506189,0.04230432950062487,6.542749146905415,216.14999389648438,249.0,249.0,-6.838333183158121,30.990005493164062,1.198214943939302,167.41000366210938,143.430010097947,158.11160044352212,172.79319078909725,196.30495010375978,29.80154661288692,0.5543790075548218,0.0873469387755102,0.37076582276408776,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"F5, Inc.",1.153256,0.955,26.674,,,-0.062,-0.073,533736000,0.19931999,,error,12.92261,472961888,0.80511004,2116627000,1.01517,Software—Infrastructure,error,,1187654400,2:1,10428592128,485328992,0.15494001,0,1.74,4.376831,3.8944497,0.12829,0.675,0.05289,0.15217,0.035,44.284,61229400,4.72,,738340992,12.397,619633984,2677808896,error,,,31.895132
MSCI,2022-08-09 00:00:00,0.3180009945300845,-0.6819990054699154,72758.62754848333,-156041.37245151665,-83282.74490303332,3205501.2682743133,9961800.0,0.3217793238445174,0.09853471378492036,3.2656442738230407,3205501.2682743133,9961800.0,0.3217793238445174,0.04926735689246018,6.531288547646081,635.5800170898438,679.8499755859375,679.8499755859375,-4.025946682801514,126.79998779296875,1.1022695831362623,494.92999267578125,375.86111491590174,434.7003997802734,493.5396846446451,509.78231887817384,82.33100526161657,0.9254146966288601,0.37795918367346937,0.00010753509737063778,,1.6473012171520038,0.8236506085760019,-5.144839537215072,Financial Services,VFH,SP500,SPY,MSCI Inc,1.08906,1.329,,5,0.01,0.302,0.273,1251518976,0.57444,1660176000,error,39.001575,852688000,0.8214,1684860000,0.94916,Financial Data & Stock Exchanges,1652313600,1.04,,,39843299328,952428032,0.53529,0.4275,3.2,,18.287714,0.36846,1.276,0.15147,,0.108,26.614,80502896,1.86,,842300032,10.463,4669081088,2178692096,error,4.16,0.008306378,50.866394
BR,2022-08-09 00:00:00,0.812502103692401,-0.1874978963075991,257563.1668704911,-59436.833129508916,198126.3337409822,2902839.323484407,8226500.0,0.3528644409511222,0.1086095342737543,3.248926931789565,2902839.323484407,8226500.0,0.3528644409511222,0.05430476713687715,6.49785386357913,175.22000122070312,185.39999389648438,185.39999389648438,-1.0514682935032758,37.11000061035156,0.7901456072468207,169.0,130.23716842248766,148.71219950358073,167.1872305846738,156.68798110961913,14.061137736865168,0.9790590517325363,0.6326530612244898,9.005685033104049e-11,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"Broadridge Financial Solutions,",0.944692,1.27,244.53,2.56,0.0153,0.064,0.07,1158800000,0.21000999,1655164800,error,23.701557,801400000,0.27747,1422900000,0.90620005,Information Technology Services,1655164800,0.64,,,19643729920,436700000,0.12679,0.5343,2.12,10.757527,3.5600657,0.09993,1.076,0.0646,0.32337,0.104,47.414,117227000,3.65,,277800000,2.37,4452899840,5517799936,error,2.495,0.0148644615,35.88223
DAL,2022-08-09 00:00:00,0.5517242891280995,-0.44827571087190055,3961270.0510819284,-3218529.9489180716,742740.1021638568,76983999.28391682,256951500.0,0.2996051756223132,0.09239328471115864,3.2427159242031895,76983999.28391682,256951500.0,0.2996051756223132,0.04619664235557932,6.485431848406379,46.27000045776367,46.27000045776367,46.27000045776367,-6.519135212605892,6.010000228881836,0.9026758289017136,33.209999084472656,25.495046452194977,32.64073331197103,39.78642017174709,37.736600103378294,4.226383154048763,0.024465191272920402,-0.08166599292500422,0.40286521750723403,,2.464534680017089,1.2322673400085444,-4.092161437170612,Industrials,VIS,SP500,SPY,"Delta Air Lines, Inc.",1.201301,0.658,883.521,,,0.127,0.127,3436000000,0.08221,1582070400,error,6.124549,-1238749952,0.16334,2171000000,0.66464996,Airlines,1582070400,0.403,,,21755848704,5013000192,0.04106,0,-0.51,5.682465,0.5205246,0.01435,0.527,0.01429,0.23566,0.94,65.614,641198016,1.33,,10769999872,16.874,33671000064,41796001792,error,0,0,35.34375
ADBE,2022-08-09 00:00:00,0.19558796070977083,-0.8044120392902292,386736.0747114299,-1590563.92528857,-1203827.8505771402,12280073.728943212,45958100.0,0.2672015102657249,0.08251974415113464,3.2380312495437,12280073.728943212,45958100.0,0.2672015102657249,0.04125987207556732,6.4760624990874,634.97998046875,699.5399780273438,699.5399780273438,-7.3739003378710954,102.29998779296875,0.8374790077603962,426.57000732421875,347.01674951866704,395.17800089518227,443.3392522716975,484.30574966430663,97.85934011750759,0.49304871810924805,0.16734693877551018,0.08638266406401136,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,Adobe Inc.,1.108131,1.071,33.307,,,0.073,0.056,6662000128,0.39909,1111622400,error,26.97846,5786500096,0.87869,13920000000,0.8496,Software—Infrastructure,error,,1116892800,2:1,208590716928,7279000064,0.36249,0,2.1,14.102811,12.4957,0.29288,0.933,0.14571,0.35126,0.144,35.195,475800000,1.81,,5298999808,11.323,4657999872,16693000192,error,,,43.75249
ASGN,2022-08-09 00:00:00,0.7409630525004711,-0.2590369474995289,189019.67469287018,-66080.32530712982,122939.34938574035,1320728.8160689927,4312200.0,0.30627726359375557,0.09510014213702883,3.220576296851836,1320728.8160689927,4312200.0,0.30627726359375557,0.047550071068514416,6.441152593703672,110.5199966430664,131.88999938964844,131.88999938964844,-2.38644591476695,27.73999786376953,0.9533499487046385,102.69999694824219,79.8157829481294,92.89260004679362,105.96941714545784,110.17330020904541,12.4903820566822,0.8277440814941439,0.42857142857142855,1.1254527653842109e-05,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP400,MDYG,ASGN Incorporated,1.837377,,55.735,,,0.185,0.129,492700000,0.11299,,error,17.98279,,0.29653,1142400000,0.98307,Information Technology Services,error,,954806400,2:1,5443408384,,0.09318,0,1.13,2.9787598,1.2483736,0.10005999,,0.07273,0.15207,0.171,84.178,52100000,4.37,,490600000,9.62,1034499968,4360399872,error,,,14.76958
ENPH,2022-08-09 00:00:00,0.6843143512516207,-0.3156856487483794,2346034.890395931,-1082265.109604069,1263769.780791862,32801093.90139515,85103200.0,0.3854272683212282,0.12032902783143551,3.2031112963129647,32801093.90139515,85103200.0,0.3854272683212282,0.060164513915717754,6.406222592625929,229.0399932861328,282.4599914550781,282.4599914550781,0.5541831323873567,141.65000915527344,1.3869299254917655,290.82000732421875,141.96006908687818,214.67326670328774,287.3864643196973,190.7725499725342,39.51843088112812,0.956396896756382,0.5706122448979591,5.004105015125228e-09,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"Enphase Energy, Inc.",1.482309,3.617,289.624,,,0.941,0.956,300428992,0.17308001,,error,63.976795,359881632,0.40308997,554422000,0.73845,Solar,,,,,41077334016,513620000,0.14761,0,2.28,91.06607,23.665794,0.11707,3.306,0.07058,0.3925,0.678,12.876,135456992,1.26,,1247800960,9.212,1306200064,1735725952,error,0,0,218.16547
CDNS,2022-08-09 00:00:00,0.5889352616913742,-0.4110647383086257,859138.7597553767,-599661.2402446232,259477.51951075357,10110747.11621881,33471000.0,0.3020748443792779,0.09479735224294628,3.1865325057299247,10110747.11621881,33471000.0,0.3020748443792779,0.04739867612147314,6.3730650114598495,152.02999877929688,192.6999969482422,192.6999969482422,0.3425231303842359,47.8800048828125,1.0842460340504794,184.61000061035156,134.5766207452694,160.56480010986328,186.55297947445717,161.32379989624025,15.286477824521182,0.9426352241838022,0.5265306122448979,6.839648326197754e-08,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"Cadence Design Systems, Inc.",1.154534,1.59,13.256,,,0.214,0.199,1134055936,0.34541,,error,40.596947,1002527104,0.89742,2681238000,0.89138,Software—Application,,,879724800,2:1,51032936448,1173288960,0.30332002,0,2.58,19.438763,15.543572,0.23608999,1.386,0.14673,0.30149,0.177,12.044,273870016,2.36,,1029544000,3.759,347999008,3283217920,error,0,0,67.27076
JKHY,2022-08-09 00:00:00,0.22738227591198396,-0.7726177240880161,110485.04786563301,-375414.952134367,-264929.90426873404,2782869.478203334,7830700.0,0.3553794013566263,0.11171539175888423,3.181114041327833,2782869.478203334,7830700.0,0.3553794013566263,0.055857695879442115,6.362228082655666,179.97999572753906,205.3699951171875,205.3699951171875,0.8877968851003492,41.71000671386719,0.7393665728202162,209.25,167.60272302200877,189.45980031331382,211.31687760461887,178.1028504180908,15.369735423911912,0.973188613439089,0.5559183673469388,1.2231473563406287e-08,,3.200757643343544,1.600378821671772,-5.320049373014406,Technology,VGT,SP500,SPY,"Jack Henry & Associates, Inc.",0.583652,1.471,20.995,1.96,0.0094,0.224,0.186,520670016,0.27253,1653523200,error,40.613594,266972624,0.41548002,694826000,0.94055,Information Technology Services,error,,983750400,2:1,15486415872,497211008,0.24451,0.384,2.91,11.094255,8.105953,0.18809,0.898,0.13024001,0.27181998,0.103,25.945,74041000,3.91,,39797000,0.546,278948000,1910498944,error,1.81,0.00864994,48.619247
SPTM,2022-08-09 00:00:00,0.41935642650587585,-0.5806435734941242,272455.87030086754,-377244.1296991325,-104788.25939826499,2759766.5497637955,10997400.0,0.2509471829490421,0.07902561660402749,3.175516923916703,2759766.5497637955,10997400.0,0.2509471829490421,0.039512808302013744,6.351033847833406,54.70000076293945,59.08000183105469,59.08000183105469,-3.1454537783118353,6.600002288818359,1.2029776354889532,50.70000076293945,44.72658907332583,48.49519999186198,52.26381091039813,53.265250034332276,3.764190324129375,0.558585061781282,0.20122741463030228,0.03957908943215609,,error,error,error,error,error,,,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
WTRG,2022-08-09 00:00:00,0.9374945362356849,-0.06250546376431507,1052900.1136462977,-70199.88635370226,982700.2272925954,6573189.212123966,19400700.0,0.33881196101810584,0.10699393089260603,3.1666465395890966,6573189.212123966,19400700.0,0.33881196101810584,0.053496965446303016,6.333293079178193,51.41999816894531,53.93000030517578,53.93000030517578,-0.4871572388882976,11.289997100830078,0.92638216023774,51.2599983215332,41.470219487858024,46.98759986877442,52.50498024969081,47.84875568389893,2.5716954761152486,0.912159961561514,0.5383988724952751,3.531152489661574e-08,,1.976868940332863,0.9884344701664315,-0.9112474084640076,Utilities,VPU,SP400,MDYG,"Essential Utilities, Inc.",0.701098,0.76,116.311,1.15,0.0226,-0.024,0.017,926307968,0.45283002,1660176000,error,26.973824,,0.49308997,991997000,0.72521,Utilities—Regulated Water,1652313600,0.268,1378166400,5:4,13501743104,,0.3025,0.6311,,2.5277205,6.600454,0.21934,,0.026689999,0.08816,0.13,7.832,262068000,2.82,,,,6213369856,2045577984,error,1.073,0.020932501,30.305882
