,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf,hurst,sector_50td_tvf_vel,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
BDX,2022-07-22 00:00:00,0.647483396454251,-0.35251660354574893,387195.0710796421,-210804.92892035787,176390.14215928424,1421033.7704014955,18161200.0,1421033.7704014955,0.07824558786872539,0.06966058360230265,1421033.7704014955,18161200.0,0.07824558786872539,0.034830291801151325,2.246480974533178,258.55609130859375,277.2900085449219,277.2900085449219,-3.0394573986164435,28.539993286132812,0.647193669881498,242.1300048828125,231.7609730854113,246.13370943705243,260.50644578869355,248.41706621170044,10.742868926410146,0.03708464432509779,0.2863128860259415,1.7594236599693098,Healthcare,VHT,SP500,SPY,"Becton, Dickinson and Company",0.65245,1.233,72.119,3.48,0.0139999995,-0.319,-0.325,5266999808,0.2643,1654646400,error,17.73611,3192375040,0.46673,9576000000,0.87831,Medical Instruments & Supplies,error,,903657600,2:1,69159985152,3788000000,0.15014,0.53540003,6.94,2.91542,3.4704928,0.08862001,0.607,0.034590002,0.072340004,-0.06,69.24,285043008,3.34,,1911000064,6.711,17423998976,19928000512,error,3.32,0.013711642,35.42044
SPY,2022-07-22 00:00:00,0.31493925229806213,-0.6850607477019378,22716662.75003491,-49413637.24996509,-26696974.499930177,403677125.184862,1516427500.0,403677125.184862,0.2662027200013598,0.23737277020792236,403677125.184862,1516427500.0,0.2662027200013598,0.11868638510396118,2.2429086518068972,441.0299987792969,479.9800109863281,479.9800109863281,-3.9030228807340563,55.269989013671875,0.9360013633831527,395.0899963378906,363.6312069137584,390.35179951985674,417.0723921259551,434.0937883758545,30.425835259705146,0.7198313966620993,0.44152777101741963,error,error,error,,,SPDR S&P 500,,error,error,,,error,,error,error,,error,,error,error,error,error,error,,,,,,error,error,,,,,,error,error,error,error,error,error,error,346434535424,error,error,error,error,error,5.662,0.014330912,4.129468
SVC,2022-07-22 00:00:00,0.2250003278254681,-0.7749996721745319,297360.4332541387,-1024239.5667458614,-726879.1334917228,6597949.499095991,31506200.0,6597949.499095991,0.2094174955753468,0.18689167046657346,6597949.499095991,31506200.0,0.2094174955753468,0.09344583523328673,2.241057560805549,12.229999542236328,12.229999542236328,12.229999542236328,-6.847328019207438,2.619999885559082,1.0479959669220162,6.25,4.759042746994948,5.94364999294281,7.128257238890673,8.345787463784218,1.7705736485871744,0.7066971641451962,0.5411900993999176,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CHX,2022-07-22 00:00:00,0.17582403762717405,-0.824175962372826,247138.26728875586,-1158461.7327112441,-911323.4654224883,7661321.453042934,41855800.0,7661321.453042934,0.18304085582029095,0.16353788496504956,7661321.453042934,41855800.0,0.18304085582029095,0.08176894248252478,2.238513184384272,28.079999923706055,28.079999923706055,28.079999923706055,-2.7818180928024008,9.350000381469727,1.2896364940584288,19.40999984741211,16.89596457818133,21.111710999806718,25.327457421432104,22.619171085357667,2.1365803672523174,0.521904235215639,0.4988018065769353,1.3161745277433874,Energy,VDE,SP400,MDYG,ChampionX Corporation,3.006374,1.846,46.438,0.3,0.0148,5.255,5.359,461335008,0.14168,1649289600,error,16.844261,163942368,0.24184999,749829000,0.97786003,Oil & Gas Equipment & Services,error,,,,4152538368,194880000,0.06982,0.1087,0.3,2.4026656,1.2753253,0.04429,1.004,0.04032,0.087110005,0.264,16.103,202070000,3.58,,177108992,0.871,825470976,3256061952,error,,,54.078945
CLW,2022-07-22 00:00:00,0.6893177634819581,-0.310682236518042,29433.868500679608,-13266.131499320394,16167.737001359214,80047.46307184624,1740500.0,80047.46307184624,0.045991073296090916,0.04109797156089473,80047.46307184624,1740500.0,0.045991073296090916,0.020548985780447365,2.2381188924590156,44.72999954223633,44.72999954223633,44.72999954223633,-5.24999919332084,5.320001602172852,0.6379221064473699,35.41999816894531,31.713767311992292,33.76718341827392,35.820599524555554,34.18006250858307,4.726290653706955,0.05300384005378801,0.4401878683326701,1.7122173956498514,Basic Materials,VAW,SP600,SLY,Clearwater Paper Corporation,1.237254,1.982,119.868,,,0.366,0.372,172400000,0.09396,,error,11.099071,91862496,0.105459996,182600000,0.89246005,Paper & Paper Products,error,,1314576000,2:1,598311360,103700000,0.0375,0,1.84,1.2169455,0.32607302,-0.01286,0.815,0.02466,-0.04427,0.146,109.303,16689300,2.47,,36400000,2.155,635299968,1834899968,error,,,error
ECL,2022-07-22 00:00:00,0.398774614200059,-0.601225385799941,340114.86845123034,-512785.13154876966,-172670.2630975393,6738572.33767001,23490900.0,6738572.33767001,0.28685884055825916,0.2563775365535444,6738572.33767001,23490900.0,0.28685884055825916,0.1281887682767722,2.237784514310198,230.0,238.92999267578125,238.92999267578125,-7.106819987832597,30.79998779296875,1.0421987818187275,162.99000549316406,145.98605305877956,157.98191207885742,169.97777109893528,189.15683004379272,28.750906582269867,0.33752554977083205,0.39617184288048246,1.7122173956498514,Basic Materials,VAW,SP500,SPY,Ecolab Inc.,1.092156,1.268,127.169,2.04,0.0126,-0.104,-0.112,2708274944,0.20650999,1655424000,error,27.264658,,0.40144002,5211200000,0.91156,Specialty Chemicals,error,,1055116800,2:1,46644514816,,0.14255999,0.5156,2.28,6.727423,3.5566318,0.0845,0.718,0.059499998,0.16718,0.132,45.8,286567008,1.45,,99400000,0.347,9035499520,13114800128,error,1.92,0.011779863,41.61851
F,2022-07-22 00:00:00,0.23809383245307697,-0.7619061675469231,11100886.84429226,-35523113.15570774,-24422226.31141548,277425485.89545166,1101950200.0,277425485.89545166,0.25175864199257975,0.2250098959417007,277425485.89545166,1101950200.0,0.25175864199257975,0.11250494797085035,2.2377561745800687,16.450000762939453,25.8700008392334,25.8700008392334,-8.848213677503736,3.3600006103515625,0.7243154078405978,12.819999694824219,10.628852636491612,12.34203332265218,14.055214008812747,16.553413380384445,3.3587454549482536,0.5937481780458167,0.5464827782499848,1.8153519715707815,Consumer Cyclical,VCR,SP500,SPY,Ford Motor Company,1.206896,1.175,300.774,0.4,0.0312,,,14759000064,0.10966,1650844800,error,6.3251233,4024624896,0.11356,16507000000,0.53814,Auto Manufacturers,1650844800,0.1,965260800,1748175:1000000,50704007168,10211000320,0.06922,0.0699,0.09,1.1473505,0.37673217,0.085930005,0.963,0.02266,0.29166,-0.048,33.664,3948910080,2.13,,28612999168,7.118,135600996352,134588997632,error,0.2,0.0156006245,4.5531917
FCPT,2022-07-22 00:00:00,0.735293787656094,-0.264706212343906,294779.2794713281,-106120.72052867193,188658.55894265615,1369245.4999635178,7445600.0,1369245.4999635178,0.1838999543305466,0.1643840698893683,1369245.4999635178,7445600.0,0.1838999543305466,0.08219203494468415,2.23744252656979,30.100000381469727,30.1299991607666,30.1299991607666,-1.4704438438435616,4.059999465942383,0.7738135433707863,28.1299991607666,25.340617973428802,26.854616622924805,28.368615272420808,27.42311918258667,1.0704200263379318,0.21296415813534858,0.3161058535477945,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
NWS,2022-07-22 00:00:00,0.7812507450587702,-0.21874925494122976,249922.1133443006,-69977.8866556994,179944.2266886012,3124616.8474348914,12274100.0,3124616.8474348914,0.2545699356722604,0.22761267212941588,3124616.8474348914,12274100.0,0.2545699356722604,0.11380633606470794,2.2368696196977744,25.690000534057617,25.690000534057617,25.690000534057617,-8.844829933538756,2.8999996185302734,0.9944441937646685,17.139999389648438,14.837028813685668,16.64301661491394,18.449004416142213,20.796314353942872,2.6765537699197584,0.5468868959300245,0.5221879569023181,1.6479886270339885,Communication Services,VOX,SP500,SPY,News Corporation,1.335784,1.423,37.028,0.2,0.0111,0.018,0.017,1268000000,0.12622,1647302400,error,,796000000,0.50826,4579000000,0.34395,Broadcasting,error,,1289865600,2:3,10084879360,1184000000,0.08322,0.23809999,,1.2358335,1.0038701,0.04937,1.226,0.03305,0.06623,0.126,16.99,199519008,2.61,,2240000000,3.801,3460999936,10046000128,error,0.2,0.011668612,20.626507
SRC,2022-07-22 00:00:00,0.8285731412907832,-0.17142685870921684,549509.7073040474,-113690.29269595261,435819.41460809484,5748619.037306881,19308200.0,5748619.037306881,0.29772941223453664,0.26639840311313356,5748619.037306881,19308200.0,0.29772941223453664,0.13319920155656678,2.2352191961758683,51.16999816894531,52.290000915527344,52.290000915527344,-3.8263302822876217,7.1399993896484375,1.1775493937407104,42.810001373291016,36.58040223191595,40.09674982706706,43.61309742221817,44.82327328681946,3.2359769977983155,0.22253862822552828,0.45728003451887106,0.16708361989875883,Real Estate,VNQ,SP400,MDYG,"Spirit Realty Capital, Inc.",1.240102,1.596,76.192,2.55,0.0642,,,559916992,0.87264997,1656460800,error,26.5,338799360,0.95641,583453000,0.99903,REIT—Diversified,1656460800,0.638,1544659200,1:5,5338742784,424972992,0.47245997,1.4028,0.69,1.3024247,8.320646,0.35726002,1.359,0.02616,0.05885,0.246,5.274,134308000,3.42,,24229000,0.18,3249709056,641625984,error,2.539,0.063890286,21.961327
ULTA,2022-07-22 00:00:00,0.2033118928943214,-0.7966881071056786,109971.40286653844,-430928.59713346156,-320957.1942669231,2465021.032536791,13815200.0,2465021.032536791,0.1784281829098957,0.15980243171881203,2465021.032536791,13815200.0,0.1784281829098957,0.07990121585940602,2.2331097341980066,356.30999755859375,438.6300048828125,438.6300048828125,-0.22094132452089896,65.04000854492188,0.8301271025502344,406.3999938964844,350.2041153904559,391.5030656941732,432.80201599789046,388.08261264801024,19.054876490041945,0.5139381828451385,0.3953917011379877,1.8153519715707815,Consumer Cyclical,VCR,SP500,SPY,"Ulta Beauty, Inc.",1.65196,1.464,120.281,,,0.789,0.687,1561005056,0.18086,1331856000,error,22.416761,763609024,0.43535998,3757531000,0.92322,Specialty Retail,error,,,,21716271104,1059265024,0.14987001,0,0.46,10.940372,2.5161104,0.11422,0.427,0.16407,0.55777,0.241,158.417,54120200,1.74,,431560000,8.247,1846755968,8630889472,error,,,25.71685
EYE,2022-07-22 00:00:00,0.19827549352652366,-0.8017245064734764,202241.00339705413,-817758.9966029458,-615517.9932058917,3410657.3420478674,23317200.0,3410657.3420478674,0.14627216569947796,0.1311507490107526,3410657.3420478674,23317200.0,0.14627216569947796,0.0655753745053763,2.2305959638474593,53.68000030517578,65.91999816894531,65.91999816894531,-12.275588818733064,7.620000839233398,1.425983482353357,30.65999984741211,24.872542829363407,28.073790003458658,31.27503717755391,41.16842500209808,10.382943585519198,0.20952513298011494,0.4546258571077646,1.8153519715707815,Consumer Cyclical,VCR,SP600,SLY,"National Vision Holdings, Inc.",1.803129,1.497,105.465,,,-0.796,-0.823,275552992,0.13251,,error,22.834587,114702496,0.56491,1174746000,1.2292199,Specialty Retail,error,,,,2511626240,258938000,0.08582,0,-8.42,2.5403597,1.2077885,0.061669998,1.054,0.04822,0.13997,-0.038,25.416,82700896,10.23,,305800000,3.756,976585024,2079524992,error,2.98,0.097195044,17.12916
BLK,2022-07-22 00:00:00,0.34900995234768895,-0.650990047652311,178902.50157342534,-333697.49842657463,-154794.9968531493,2540248.668059123,13279400.0,2540248.668059123,0.19129242797559554,0.17171048819334608,2540248.668059123,13279400.0,0.19129242797559554,0.08585524409667304,2.228080881817774,920.3099975585938,973.1599731445312,973.1599731445312,-8.500964688272173,113.60003662109375,1.0074824130786095,633.6400146484375,567.7265783611706,621.7842861938476,675.8419940265246,760.0185126495361,117.81972999876852,0.6031154020686744,0.5067991312396664,1.521902527519257,Financial Services,VFH,SP500,SPY,"BlackRock, Inc.",1.232352,,23.994,19.52,0.0317,0.203,0.198,8122749952,0.41285,1646352000,error,15.056806,,0.50582004,9818000000,0.81347,Asset Management,error,,1181001600,1:1,96641998848,,0.39141,0.4339,2.08,2.6261582,4.9119186,0.31197,,,,0.068,129.417,151916992,2.12,,9072000000,59.792,9331999744,19675000832,error,16.02,0.025282495,16.915735
FIS,2022-07-22 00:00:00,0.3856188291612646,-0.6143811708387354,690296.2660815797,-1099803.7339184203,-409507.46783684054,17081019.478653822,54119600.0,17081019.478653822,0.3156161442186162,0.2837690420204158,17081019.478653822,54119600.0,0.3156161442186162,0.1418845210102079,2.224457904015542,152.1999969482422,152.1999969482422,152.1999969482422,-9.564748081330809,16.68000030517578,0.7704705477263635,99.0199966430664,88.73997157141771,97.06898090362549,105.39799023583326,103.74531967163085,8.913611571634389,0.276255351192364,0.3924143874060158,2.3056782865228764,Technology,VGT,SP500,SPY,Fidelity National Information S,0.738725,0.74,43.922,1.88,0.0195,1.969,1.798,3939000064,0.28385,1654732800,error,13.269282,3742500096,0.37436,5195000000,0.93309,Information Technology Services,error,,,,59712364544,4809999872,0.09368,1.1156,0.91,1.2677767,4.3029737,0.030050002,0.424,0.00974,0.00874,0.107,22.528,608937024,1.36,,2010000000,3.297,20877000704,13877000192,error,1.52,0.015350435,272.3889
ROL,2022-07-22 00:00:00,0.30000238418806474,-0.6999976158119352,511714.06670958205,-1193985.9332904178,-682271.8665808358,7438659.012747145,27973300.0,7438659.012747145,0.2659199669952113,0.2396027491440522,7438659.012747145,27973300.0,0.2659199669952113,0.1198013745720261,2.219673755373624,40.11000061035156,40.11000061035156,40.11000061035156,-1.8860097482300202,5.790000915527344,0.8899199320784282,36.470001220703125,32.253695762887595,34.79479988416036,37.33590400543313,33.90296175718308,1.9108180227298672,0.4917674642188931,0.4250765567131912,1.8153519715707815,Consumer Cyclical,VCR,SP500,SPY,"Rollins, Inc.",0.568752,1.032,48.765,0.4,0.011,-0.218,-0.218,538916992,0.21736,1652054400,error,45.024693,319308128,0.51745,1261683000,0.42108002,Personal Services,1652054400,0.1,1607644800,3:2,17960052736,369851008,0.17886,0.5373,6.11,16.216097,7.2436333,0.13329001,0.88,0.1383,0.31528,0.103,5.038,492460992,8.06,,258838000,0.526,540084992,2479426048,error,0.36,0.009871127,54.432835
STLD,2022-07-22 00:00:00,0.11735516137737614,-0.8826448386226239,278788.92136809474,-2096811.0786319054,-1818022.1572638107,11750563.826304102,35256600.0,11750563.826304102,0.33328692574735236,0.30061151563262783,11750563.826304102,35256600.0,0.33328692574735236,0.15030575781631392,2.217392936833841,66.87999725341797,100.37000274658203,100.37000274658203,-2.65752375030176,25.520000457763672,0.8423919047301703,66.5999984741211,59.50776968190109,72.91631708780923,86.32486449371737,69.94826262474061,10.066826077048649,0.7908930943746344,0.44790330830697017,1.7122173956498514,Basic Materials,VAW,SP400,MDYG,"Steel Dynamics, Inc.",1.389953,3.522,40.38,1.36,0.020399999,0.94,0.722,6221035008,0.28046,1656460800,error,7.3145247,1477630848,0.31685,5362424000,0.86111,Steel,1656460800,0.34,1206921600,2:1,13208299520,3175535104,0.26437,0.0537,0.14,1.7198595,0.5954586,0.19812,1.825,0.30043,0.70239997,0.391,113.987,188690000,2.36,,1358089984,7.284,3048246016,22181724160,error,1.2,0.018018018,3.131991
PTEN,2022-07-22 00:00:00,0.18055564753799794,-0.8194443524620021,399659.9258253584,-1813840.0741746416,-1414180.1483492833,6874708.954622472,78480600.0,6874708.954622472,0.08759755856380394,0.0791022360529692,6874708.954622472,78480600.0,0.08759755856380394,0.0395511180264846,2.214793485866721,11.270000457763672,18.770000457763672,20.530000686645508,-1.2701081292541112,8.330000877380371,1.2841817468134498,13.329999923706055,11.757285914540446,15.989950030644733,20.22261414674902,12.781099972724915,3.627669309096907,0.29321260193788956,0.45164278438252997,1.3161745277433874,Energy,VDE,SP600,SLY,"Patterson-UTI Energy, Inc.",2.627941,,54.509,0.16,0.0106,,,276845504,0.17031,1654041600,error,-17.728395,,0.21108,275133000,0.95024,Oil & Gas Drilling,error,,1088640000,2:1,3089008128,,-0.18594,,2.03,1.5731814,1.9003117,-0.3549,,,,1.114,8.05,215112000,2.94,,117524000,0.546,877321984,1625527040,error,0.08,0.0060015004,error
AKAM,2022-07-22 00:00:00,0.5165857926974783,-0.48341420730252166,1204936.361466868,-1127563.6385331317,77372.7229337364,5505827.14124779,35718300.0,5505827.14124779,0.15414583396320067,0.13921159238366898,5505827.14124779,35718300.0,0.15414583396320067,0.06960579619183449,2.214554568679492,120.68000030517578,123.25,123.25,-5.008269758802081,16.93000030517578,1.1255625550614956,94.12999725341797,85.32288287039682,94.59874992370605,103.87461697701528,107.45115027427673,9.223756420588769,0.5066414991628567,0.36614485106379335,2.3056782865228764,Technology,VGT,SP500,SPY,"Akamai Technologies, Inc.",0.647083,1.685,75.439,,,-0.223,-0.235,1206779008,0.34262002,,error,15.245067,775975360,0.63237,2192267000,0.97362,Software—Infrastructure,,,,,14858670080,1377220992,0.22995001,0,1.64,3.4600024,4.218622,0.17464,1.41,0.062800005,0.14267999,0.072,21.739,160304992,7.14,,506868992,3.162,3244293888,3522161920,error,0,0,24.916668
LH,2022-07-22 00:00:00,0.22321424516691568,-0.7767857548330843,115736.58611904578,-402763.4138809542,-287026.8277619084,2359554.307493831,11770300.0,2359554.307493831,0.20046679417634478,0.18108247774890956,2359554.307493831,11770300.0,0.20046679417634478,0.09054123887445478,2.2140937838758057,285.82000732421875,317.1700134277344,317.1700134277344,-3.9148469570814997,46.27001953125,0.8102618201445176,246.33999633789062,221.36953380053313,239.81837468465167,258.2672155687702,267.2281209754944,20.94692132269991,0.6154857532201072,0.413662422250416,1.7594236599693098,Healthcare,VHT,SP500,SPY,Laboratory Corporation of Ameri,1.021285,1.98,58.864,2.88,0.0117,-0.331,-0.361,3680699904,0.23209,1660694400,error,13.543061,1683600000,0.33156,5624300000,0.92288,Diagnostics & Research,1652832000,0.72,1021248000,2:1,22886703104,2308000000,0.19634001,0,-0.99,2.1393354,1.4431366,0.13237001,1.618,0.0946,0.20222001,-0.063,165.889,92700000,1.9,,1233500032,13.306,6322999808,15859000320,error,0,0,11.32523
OHI,2022-07-22 00:00:00,0.5681811285421372,-0.4318188714578628,803351.2976457278,-610548.7023542722,192802.5952914555,5931230.260702356,36026500.0,5931230.260702356,0.16463520632596437,0.14878291349096062,5931230.260702356,36026500.0,0.16463520632596437,0.07439145674548031,2.213092921264334,37.720001220703125,37.720001220703125,37.720001220703125,-5.514361140285744,3.8299999237060547,0.796224819242248,30.68000030517578,27.404329698770095,29.095483420689902,30.78663714260971,28.72193909406662,1.1515325550788968,0.46252395226407433,0.3853439627261874,0.16708361989875883,Real Estate,VNQ,SP400,MDYG,"Omega Healthcare Investors, Inc",0.95232,4.064,136.285,2.68,0.0874,0.151,0.185,871769024,0.83957,1659052800,error,20.791946,437132384,0.90675,973533000,0.68485,REIT—Healthcare Facilities,1651190400,0.67,,,7485201408,678363008,0.51693,1.4486,-6.13,1.8836261,7.2087045,0.42988,3.375,0.03382,0.11092,-0.089,4.351,235216992,9.27,,491247008,2.088,5628370944,1038355968,error,2.68,0.08735333,16.745945
